"policy_file","rule_id","comparison_type","attribute_path","policy_value","rule_value","match_type","score_contribution"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.genericAdditionalText","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.informationClaimNote","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.new_field","True","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.nextClassStatus","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.overrideLegacyRuleId","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.userOverrideAvailable","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.pcpSpecialty","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.placeOfServiceFromCharge","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.procedureCode","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerNetworkStatus","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerSpecialty","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.referringProviderSpecialty","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.revenueCodeFromCharge","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.therapyChargeType","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleCategory","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleId","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.claimType","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.healthCareClaimType","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.brid","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimAmount","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleCategory","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleId","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleType","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.effectiveDate","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.expirationDate","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.id","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.referralAuthorization.authorizationNumber","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.requestType","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.requesterCategory","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.action","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.allowManualOverride","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.applyToAllUsersForService","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.explanation","UnitedHealthcare reimbursement policies align with CMS guidelines and require accurate coding and modifier usage to ensure proper reimbursement. The policy is subject to change and updates are published accordingly.","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.impact","Claims without valid two-digit ambulance modifiers will be denied.","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.documentDate","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.keyInformation","Reimbursement applies only to Ambulance Suppliers reporting 0000 codes A0021 and A0225 - A0999. Non-Ambulance Suppliers will not be reimbursed for ambulance services. Ambulance transportation claims require a valid two-digit origin and destination modifier; claims without valid modifiers will be denied. The letter 'A' is an intermediate stop modifier used in the second position. If in the first position, the claim will be denied. Services such as surgery, surgery, aftercare, outpatient, etc. and might differential are...","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.nextClaimStatus","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleId","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleStatus","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleVersion","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.serviceDate","","","No attribute match for exact or fuzzy comparison","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.transferredBy","","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.charges.cptCode","99213","A0021","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.charges.modifier","25","AA","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.charges.outcome.action","Pend","Deny","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.payor","Cigna","Aetna","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","The quick brown fox jumps over the lazy cat. This is a test paragraph for jaccard similarity on long strings.","This is the key information for rule 01. It is about ambulance suppliers.","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.type","Profesional Policy","Reimbursement Policy","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_01","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_01","Policy-Only (Count2)","rule.charges.providerSpecialty","Cardiolgy","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_01","Rule-Only (Count3)","rule.charges.providerNetworkStatus","","In-Network","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_01","Rule-Only (Count3)","rule.ruleMetaData.lineOfBusiness","","Commercial","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.charges.cptCode","99213","99213","Exact","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.charges.modifier","25","25","Exact","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.charges.outcome.action","Pend","Pend","Exact","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.charges.providerSpecialty","Cardiolgy","Cardiology","Fuzzy","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.payor","Cigna","Cigna","Exact","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","The quick brown fox jumps over the lazy cat. This is a test paragraph for jaccard similarity on long strings.","The quick brown fox jumps over the lazy dog. This is a test paragraph for jaccard similarity on long strings.","Fuzzy","1"
"policy_fuzzy_match.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.type","Profesional Policy","Professional Policy","Fuzzy","1"
"policy_fuzzy_match.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.payor","Cigna","United","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.type","Profesional Policy","Facility Policy","Mismatch","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCode","99213","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifier","25","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.action","Pend","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerSpecialty","Cardiolgy","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.keyInformation","The quick brown fox jumps over the lazy cat. This is a test paragraph for jaccard similarity on long strings.","","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.placeOfService","","21","No attribute match for exact or fuzzy comparison","0"
"policy_fuzzy_match.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.revenueCode","","0360","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_01","Common (Count1)","rule.charges.cptCode","D2740","A0021","Mismatch","0"
"policy_new.json","BR_TEST_01","Common (Count1)","rule.charges.modifier","","AA","Mismatch","0"
"policy_new.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.lineOfBusiness","Dental PPO","Commercial","Mismatch","0"
"policy_new.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.payor","MetLife","Aetna","Mismatch","0"
"policy_new.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.type","Dental Policy","Reimbursement Policy","Mismatch","0"
"policy_new.json","BR_TEST_01","Policy-Only (Count2)","rule.charges.providerSpecialty","Dentist","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_01","Rule-Only (Count3)","rule.charges.outcome.action","","Deny","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_01","Rule-Only (Count3)","rule.charges.providerNetworkStatus","","In-Network","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_01","Rule-Only (Count3)","rule.ruleMetaData.ruleCriteria.keyInformation","","This is the key information for rule 01. It is about ambulance suppliers.","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_02","Common (Count1)","rule.charges.cptCode","D2740","99213","Mismatch","0"
"policy_new.json","BR_TEST_02","Common (Count1)","rule.charges.modifier","","25","Mismatch","0"
"policy_new.json","BR_TEST_02","Common (Count1)","rule.charges.providerSpecialty","Dentist","Cardiology","Mismatch","0"
"policy_new.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.payor","MetLife","Cigna","Mismatch","0"
"policy_new.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.type","Dental Policy","Professional Policy","Mismatch","0"
"policy_new.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Dental PPO","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_02","Rule-Only (Count3)","rule.charges.outcome.action","","Pend","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_02","Rule-Only (Count3)","rule.ruleMetaData.ruleCriteria.keyInformation","","The quick brown fox jumps over the lazy dog. This is a test paragraph for jaccard similarity on long strings.","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.payor","MetLife","United","Mismatch","0"
"policy_new.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.type","Dental Policy","Facility Policy","Mismatch","0"
"policy_new.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCode","D2740","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifier","","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerSpecialty","Dentist","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Dental PPO","","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.placeOfService","","21","No attribute match for exact or fuzzy comparison","0"
"policy_new.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.revenueCode","","0360","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.charges.cptCode","A0021","A0021","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.charges.modifier","AA","AA","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.charges.outcome.action","Deny","Deny","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.charges.providerNetworkStatus","In-Network","In-Network","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.lineOfBusiness","Commercial","Commercial","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.payor","Cigna","Aetna","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","This is the key information for rule 01. It is about ambulance suppliers.","Exact","1"
"policy_payor_mismatch.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Reimbursement Policy","Exact","1"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.charges.cptCode","A0021","99213","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.charges.modifier","AA","25","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.charges.outcome.action","Deny","Pend","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.payor","Cigna","Cigna","Exact","1"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","The quick brown fox jumps over the lazy dog. This is a test paragraph for jaccard similarity on long strings.","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Professional Policy","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.providerNetworkStatus","In-Network","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Commercial","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_02","Rule-Only (Count3)","rule.charges.providerSpecialty","","Cardiology","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.payor","Cigna","United","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Facility Policy","Mismatch","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCode","A0021","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifier","AA","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.action","Deny","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerNetworkStatus","In-Network","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Commercial","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.placeOfService","","21","No attribute match for exact or fuzzy comparison","0"
"policy_payor_mismatch.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.revenueCode","","0360","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.charges.cptCode","A0021","A0021","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.charges.modifier","AA","AA","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.charges.outcome.action","Deny","Deny","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.charges.providerNetworkStatus","In-Network","In-Network","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.lineOfBusiness","Commercial","Commercial","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.payor","Aetna","Aetna","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","This is the key information for rule 01. It is about ambulance suppliers.","Exact","1"
"policy_update.json","BR_TEST_01","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Reimbursement Policy","Exact","1"
"policy_update.json","BR_TEST_01","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.charges.cptCode","A0021","99213","Mismatch","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.charges.modifier","AA","25","Mismatch","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.charges.outcome.action","Deny","Pend","Mismatch","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.payor","Aetna","Cigna","Mismatch","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","The quick brown fox jumps over the lazy dog. This is a test paragraph for jaccard similarity on long strings.","Mismatch","0"
"policy_update.json","BR_TEST_02","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Professional Policy","Mismatch","0"
"policy_update.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.providerNetworkStatus","In-Network","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Commercial","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_02","Rule-Only (Count3)","rule.charges.providerSpecialty","","Cardiology","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.payor","Aetna","United","Mismatch","0"
"policy_update.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Facility Policy","Mismatch","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCode","A0021","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifier","AA","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.action","Deny","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.new_field_for_policy","True","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerNetworkStatus","In-Network","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","Commercial","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.keyInformation","This is the key information for rule 01. It is about ambulance suppliers.","","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.placeOfService","","21","No attribute match for exact or fuzzy comparison","0"
"policy_update.json","BR_TEST_03","Rule-Only (Count3)","rule.charges.revenueCode","","0360","No attribute match for exact or fuzzy comparison","0"
